rmse_mean,emotion
0.0044088145,male_neutral
0.0031937861,female_neutral
0.0014754083,male_neutral
0.0005894869,female_neutral
0.0041697538,male_neutral
0.0021890912,female_neutral
0.0035171043,male_neutral
0.0015730539,female_neutral
0.0026076469,male_neutral
0.0035390272,female_neutral
0.007891615,male_neutral
0.0026499147,female_neutral
0.0017081987,male_neutral
0.0020703091,female_neutral
0.0018773682,male_neutral
0.0017185826,female_neutral
0.0010762601,male_neutral
0.010835369,female_neutral
0.001340274,male_neutral
0.0029795642,female_neutral
0.001518939,male_neutral
0.0018543224,female_neutral
0.0030875818,male_neutral
0.003816639,female_neutral
0.004888497,male_neutral
0.0031741923,female_neutral
0.0012707335,male_neutral
0.00082113245,female_neutral
0.0040695793,male_neutral
0.0018861738,female_neutral
0.0033249152,male_neutral
0.00232686,female_neutral
0.0014528487,male_neutral
0.0025965993,female_neutral
0.004336462,male_neutral
0.002521605,female_neutral
0.0009895726,male_neutral
0.0010316473,female_neutral
0.0017415356,male_neutral
0.0013788742,female_neutral
0.0005034055,male_neutral
0.007857734,female_neutral
0.0010185882,male_neutral
0.0024219132,female_neutral
0.0014928401,male_neutral
0.00053162855,female_neutral
0.002965959,male_neutral
0.0029178136,female_neutral
0.003656943,male_neutral
0.002239714,female_neutral
0.0026140756,male_neutral
0.0005354193,female_neutral
0.003558273,male_neutral
0.001510317,female_neutral
0.0030508703,male_neutral
0.0025544553,female_neutral
0.0015512242,male_neutral
0.0028473192,female_neutral
0.0075799683,male_neutral
0.0025773707,female_neutral
0.00047081118,male_neutral
0.0010026861,female_neutral
0.001813272,male_neutral
0.0014364161,female_neutral
0.0006916217,male_neutral
0.010089085,female_neutral
0.000916314,male_neutral
0.0024966716,female_neutral
0.0019648364,male_neutral
0.00075627316,female_neutral
0.002919123,male_neutral
0.004978384,female_neutral
0.0026544896,male_neutral
0.0020377506,female_neutral
0.0020858494,male_neutral
0.00048126062,female_neutral
0.0036383646,male_neutral
0.0018309613,female_neutral
0.0025613813,male_neutral
0.0017951102,female_neutral
0.002051211,male_neutral
0.0032475952,female_neutral
0.009092376,male_neutral
0.0031762503,female_neutral
0.0008337889,male_neutral
0.0015834558,female_neutral
0.0023544165,male_neutral
0.0015300212,female_neutral
0.0013857456,male_neutral
0.0092491405,female_neutral
0.0012638008,male_neutral
0.0030455135,female_neutral
0.0018729342,male_neutral
0.0009168088,female_neutral
0.003882195,male_neutral
0.0029099265,female_neutral
0.0042147734,male_neutral
0.0025625573,female_neutral
0.001876832,male_neutral
0.00057666743,female_neutral
0.0046980763,male_neutral
0.0016608151,female_neutral
0.0028086891,male_neutral
0.0020101895,female_neutral
0.0020813276,male_neutral
0.0031908066,female_neutral
0.008642663,male_neutral
0.0028001682,female_neutral
0.00066689734,male_neutral
0.0010934918,female_neutral
0.0019257059,male_neutral
0.0016380983,female_neutral
0.0012520018,male_neutral
0.0060121147,female_neutral
0.0014546289,male_neutral
0.0029364917,female_neutral
0.0019602797,male_neutral
0.0014714745,female_neutral
0.0032064512,male_neutral
0.0030735962,female_neutral
0.0031278578,male_neutral
0.0028349012,female_neutral
0.0023392164,male_neutral
0.00044477257,female_neutral
0.0040845927,male_neutral
0.0016818148,female_neutral
0.0036443917,male_neutral
0.002328384,female_neutral
0.004056211,male_happy
0.006350114,female_happy
0.007494982,male_happy
0.0042314455,female_happy
0.0022507808,male_happy
0.00353024,female_happy
0.0018995068,male_happy
0.0034503206,female_happy
0.0016340889,male_happy
0.014971631,female_happy
0.0032590607,male_happy
0.005976177,female_happy
0.003330722,male_happy
0.009621047,female_happy
0.0048284614,male_happy
0.0064651365,female_happy
0.0053484943,male_happy
0.0054879664,female_happy
0.002984372,male_happy
0.0077638044,female_happy
0.006854899,male_happy
0.0035870008,female_happy
0.0053195716,male_happy
0.003171968,female_happy
0.004627866,male_happy
0.0057052895,female_happy
0.010318054,male_happy
0.006320261,female_happy
0.0028805106,male_happy
0.0052496567,female_happy
0.0033189636,male_happy
0.0035928336,female_happy
0.0026572656,male_happy
0.016942991,female_happy
0.0034306936,male_happy
0.0062073283,female_happy
0.0032058987,male_happy
0.009510376,female_happy
0.005815996,male_happy
0.007525118,female_happy
0.0071115782,male_happy
0.0046941945,female_happy
0.0039928146,male_happy
0.004671643,female_happy
0.0076030097,male_happy
0.0035598075,female_happy
0.008264383,male_happy
0.0033331194,female_happy
0.0036503486,male_happy
0.006452927,female_happy
0.009525374,male_happy
0.005259467,female_happy
0.0022681956,male_happy
0.0035953713,female_happy
0.003983089,male_happy
0.003698144,female_happy
0.0019470064,male_happy
0.015324851,female_happy
0.003593946,male_happy
0.0056849457,female_happy
0.0031645214,male_happy
0.0058910786,female_happy
0.0047924803,male_happy
0.006779432,female_happy
0.009070397,male_happy
0.0037503059,female_happy
0.0022525315,male_happy
0.0044920947,female_happy
0.009732021,male_happy
0.003936169,female_happy
0.006538304,male_happy
0.0031843733,female_happy
0.0036507975,male_happy
0.0062157763,female_happy
0.0064340183,male_happy
0.0067980173,female_happy
0.004534536,male_happy
0.004319191,female_happy
0.003983089,male_happy
0.0045574093,female_happy
0.0032081157,male_happy
0.01714603,female_happy
0.004109496,male_happy
0.007183981,female_happy
0.0042673443,male_happy
0.006786399,female_happy
0.005937129,male_happy
0.00715223,female_happy
0.007993492,male_happy
0.0043489155,female_happy
0.0035642788,male_happy
0.0034854126,female_happy
0.008312011,male_happy
0.003997713,female_happy
0.0062863603,male_happy
0.005237713,female_happy
0.006117453,male_happy
0.015484766,female_happy
0.021878878,male_happy
0.013023684,female_happy
0.003550492,male_happy
0.026195752,female_happy
0.015416532,male_happy
0.010561638,female_happy
0.018453332,male_happy
0.057498265,female_happy
0.0151536055,male_happy
0.020913566,female_happy
0.0050849607,male_happy
0.022086313,female_happy
0.013030916,male_happy
0.011095458,female_happy
0.017915392,male_happy
0.03312889,female_happy
0.0056489324,male_happy
0.01284076,female_happy
0.017906182,male_happy
0.014105131,female_happy
0.016627137,male_happy
0.009871129,female_happy
0.0077350195,male_happy
0.015966004,female_happy
0.033673763,male_happy
0.017028227,female_happy
0.008705862,male_happy
0.023277558,female_happy
0.017476397,male_happy
0.009921935,female_happy
0.014483474,male_happy
0.051756356,female_happy
0.015934363,male_happy
0.020294791,female_happy
0.011359615,male_happy
0.018380404,female_happy
0.0096192,male_happy
0.018490976,female_happy
0.027544472,male_happy
0.024829093,female_happy
0.0091262385,male_happy
0.012469549,female_happy
0.016406387,male_happy
0.013190325,female_happy
0.017576622,male_happy
0.009851316,female_happy
0.010461957,male_happy
0.011077776,female_happy
0.041374803,male_happy
0.015281268,female_happy
0.008238145,male_happy
0.024237335,female_happy
0.013923268,male_happy
0.0111728,female_happy
0.02096411,male_happy
0.06595216,female_happy
0.016826106,male_happy
0.011793064,female_happy
0.0119191315,male_happy
0.026494894,female_happy
0.012152591,male_happy
0.013610538,female_happy
0.017475966,male_happy
0.024327995,female_happy
0.012975814,male_happy
0.020215468,female_happy
0.016378438,male_happy
0.014248583,female_happy
0.016205525,male_happy
0.010852177,female_happy
0.009871895,male_happy
0.012453201,female_happy
0.023225827,male_happy
0.023823109,female_happy
0.007791697,male_happy
0.028087052,female_happy
0.021809127,male_happy
0.008838276,female_happy
0.013976227,male_happy
0.058447793,female_happy
0.013488314,male_happy
0.02529859,female_happy
0.011913365,male_happy
0.023747165,female_happy
0.00920168,male_happy
0.011075232,female_happy
0.0173829,male_happy
0.03558428,female_happy
0.0064094155,male_happy
0.030696364,female_happy
0.021141198,male_happy
0.012150216,female_happy
0.013981883,male_happy
0.01748626,female_happy
0.0020295018,male_sad
0.002700167,female_sad
0.0022698427,male_sad
0.0023256068,female_sad
0.000703098,male_sad
0.0009622162,female_sad
0.0014463536,male_sad
0.0015098157,female_sad
0.0003411868,male_sad
0.004838238,female_sad
0.0017623513,male_sad
0.0048734453,female_sad
0.0019545674,male_sad
0.0015491152,female_sad
0.00467063,male_sad
0.0030257518,female_sad
0.0050074384,male_sad
0.0046704807,female_sad
0.0015619444,male_sad
0.00077710144,female_sad
0.0028763697,male_sad
0.0027506454,female_sad
0.0026288778,male_sad
0.0017231557,female_sad
0.0019012076,male_sad
0.0029773524,female_sad
0.002349039,male_sad
0.0069003813,female_sad
0.0007037572,male_sad
0.0010400349,female_sad
0.0015668907,male_sad
0.0013659027,female_sad
0.00032769988,male_sad
0.004096739,female_sad
0.0016250805,male_sad
0.004741188,female_sad
0.0016960445,male_sad
0.0021566977,female_sad
0.0033367404,male_sad
0.0026718066,female_sad
0.0058917496,male_sad
0.00413939,female_sad
0.0010999923,male_sad
0.0003811235,female_sad
0.0025820183,male_sad
0.0032851456,female_sad
0.0029058915,male_sad
0.001388025,female_sad
0.0016949223,male_sad
0.003167647,female_sad
0.004061058,male_sad
0.007593324,female_sad
0.0007707262,male_sad
0.0019058618,female_sad
0.0016675082,male_sad
0.0014005138,female_sad
0.0005717644,male_sad
0.005387809,female_sad
0.002027584,male_sad
0.0031918893,female_sad
0.0018197102,male_sad
0.0017256859,female_sad
0.004367545,male_sad
0.0032964512,female_sad
0.004211549,male_sad
0.0029095376,female_sad
0.0017156085,male_sad
0.00059444195,female_sad
0.003530823,male_sad
0.0034050858,female_sad
0.0039791856,male_sad
0.0025950514,female_sad
0.002220619,male_sad
0.0028899182,female_sad
0.0038388933,male_sad
0.006977639,female_sad
0.0008642061,male_sad
0.0015374867,female_sad
0.003872826,male_sad
0.0014227079,female_sad
0.00040765823,male_sad
0.0043091686,female_sad
0.0023914073,male_sad
0.004276225,female_sad
0.001914978,male_sad
0.0023360841,female_sad
0.00392596,male_sad
0.002982301,female_sad
0.005991274,male_sad
0.0037491356,female_sad
0.0017415521,male_sad
0.0005743726,female_sad
0.0035126766,male_sad
0.0040463484,female_sad
0.004176097,male_sad
0.0019741931,female_sad
0.0027989103,male_sad
0.002532207,female_sad
0.011160112,male_sad
0.012156547,female_sad
0.0011346022,male_sad
0.010329952,female_sad
0.0033728462,male_sad
0.003117952,female_sad
0.0009808294,male_sad
0.012250681,female_sad
0.0056180595,male_sad
0.013076687,female_sad
0.0031960327,male_sad
0.003114743,female_sad
0.007600582,male_sad
0.0039354893,female_sad
0.010687126,male_sad
0.015722858,female_sad
0.009830131,male_sad
0.0024644115,female_sad
0.012860063,male_sad
0.0034552156,female_sad
0.0052257855,male_sad
0.007482499,female_sad
0.004511432,male_sad
0.0023034983,female_sad
0.016533373,male_sad
0.014789522,female_sad
0.000882326,male_sad
0.0011295245,female_sad
0.003984221,male_sad
0.0031432998,female_sad
0.00092042406,male_sad
0.0067585804,female_sad
0.008844497,male_sad
0.017999204,female_sad
0.0022928286,male_sad
0.0019755454,female_sad
0.0077500804,male_sad
0.0033498926,female_sad
0.008316698,male_sad
0.015624094,female_sad
0.0031917195,male_sad
0.013489465,female_sad
0.011891302,male_sad
0.0043560234,female_sad
0.0038842333,male_sad
0.0052609676,female_sad
0.0048372704,male_sad
0.0035185427,female_sad
0.018764893,male_sad
0.02862252,female_sad
0.0012600583,male_sad
0.007975861,female_sad
0.006367819,male_sad
0.0031085894,female_sad
0.001347786,male_sad
0.0049807793,female_sad
0.008727874,male_sad
0.0142811285,female_sad
0.002530877,male_sad
0.0041845185,female_sad
0.0056760507,male_sad
0.005221058,female_sad
0.009408882,male_sad
0.014857801,female_sad
0.0036397465,male_sad
0.0019423589,female_sad
0.009147757,male_sad
0.004292847,female_sad
0.0039794077,male_sad
0.0061720684,female_sad
0.0058990936,male_sad
0.0030359845,female_sad
0.01651671,male_sad
0.019695265,female_sad
0.0011561689,male_sad
0.004944977,female_sad
0.005151599,male_sad
0.0048255003,female_sad
0.0012914143,male_sad
0.0066727013,female_sad
0.008381874,male_sad
0.022958012,female_sad
0.0019057938,male_sad
0.006177762,female_sad
0.0064216745,male_sad
0.005783128,female_sad
0.008396473,male_sad
0.013530602,female_sad
0.0057104933,male_sad
0.012325671,female_sad
0.009111797,male_sad
0.0047284015,female_sad
0.004353084,male_sad
0.002605647,female_sad
0.008106401,male_angry
0.0064853197,female_angry
0.0022536593,male_angry
0.007344024,female_angry
0.010272304,male_angry
0.0035475695,female_angry
0.012493585,male_angry
0.008689075,female_angry
0.001282519,male_angry
0.008897412,female_angry
0.008404719,male_angry
0.005621822,female_angry
0.0050841426,male_angry
0.0050037066,female_angry
0.008481599,male_angry
0.011734523,female_angry
0.0025233035,male_angry
0.008300033,female_angry
0.009393429,male_angry
0.0016887874,female_angry
0.026455589,male_angry
0.004808124,female_angry
0.01225425,male_angry
0.013617722,female_angry
0.009117907,male_angry
0.00694725,female_angry
0.008426247,male_angry
0.009499144,female_angry
0.009094225,male_angry
0.0039775637,female_angry
0.027750144,male_angry
0.008822471,female_angry
0.0019284326,male_angry
0.017439622,female_angry
0.005374712,male_angry
0.0064437147,female_angry
0.0068654856,male_angry
0.0064220065,female_angry
0.013189538,male_angry
0.013979021,female_angry
0.0042384453,male_angry
0.0066210544,female_angry
0.0073317634,male_angry
0.006663984,female_angry
0.024788301,male_angry
0.0050777392,female_angry
0.012973861,male_angry
0.015348953,female_angry
0.0066069933,male_angry
0.008028582,female_angry
0.006698304,male_angry
0.010964017,female_angry
0.0033710825,male_angry
0.00610374,female_angry
0.0042896112,male_angry
0.007051139,female_angry
0.0057035415,male_angry
0.014209598,female_angry
0.011337916,male_angry
0.0043840418,female_angry
0.006807512,male_angry
0.008130685,female_angry
0.010277975,male_angry
0.0116572585,female_angry
0.008147473,male_angry
0.01143712,female_angry
0.0045832884,male_angry
0.0039139995,female_angry
0.032989457,male_angry
0.006847462,female_angry
0.012550955,male_angry
0.01173993,female_angry
0.010389194,male_angry
0.007710358,female_angry
0.0107639935,male_angry
0.0076791355,female_angry
0.005515975,male_angry
0.00749631,female_angry
0.010355275,male_angry
0.008590582,female_angry
0.0038344522,male_angry
0.01509635,female_angry
0.010495702,male_angry
0.004856021,female_angry
0.008502838,male_angry
0.008574866,female_angry
0.016373212,male_angry
0.017878462,female_angry
0.0046649342,male_angry
0.008968548,female_angry
0.009153912,male_angry
0.00882845,female_angry
0.030796247,male_angry
0.008085578,female_angry
0.012347041,male_angry
0.01664739,female_angry
0.051100224,male_angry
0.022550447,female_angry
0.053007815,male_angry
0.034486156,female_angry
0.03685875,male_angry
0.06471344,female_angry
0.021956079,male_angry
0.021029193,female_angry
0.054975364,male_angry
0.04792354,female_angry
0.022055577,male_angry
0.021840658,female_angry
0.0495184,male_angry
0.045054,female_angry
0.019275904,male_angry
0.02340048,female_angry
0.023296678,male_angry
0.049797386,female_angry
0.035812918,male_angry
0.018683217,female_angry
0.057997398,male_angry
0.017919743,female_angry
0.03421993,male_angry
0.029465862,female_angry
0.031457525,male_angry
0.017822703,female_angry
0.04904661,male_angry
0.0261381,female_angry
0.03413958,male_angry
0.059401646,female_angry
0.04284152,male_angry
0.04603038,female_angry
0.043830693,male_angry
0.05550281,female_angry
0.049017377,male_angry
0.047395904,female_angry
0.026381701,male_angry
0.031877026,female_angry
0.023342066,male_angry
0.033866778,female_angry
0.04277512,male_angry
0.064218685,female_angry
0.0648696,male_angry
0.05377589,female_angry
0.0538312,male_angry
0.017331833,female_angry
0.033864904,male_angry
0.022338487,female_angry
0.03165411,male_angry
0.04367468,female_angry
0.045981023,male_angry
0.03825139,female_angry
0.05289701,male_angry
0.05482062,female_angry
0.06536941,male_angry
0.021100547,female_angry
0.060041595,male_angry
0.053749,female_angry
0.046986803,male_angry
0.021390682,female_angry
0.03986295,male_angry
0.045035556,female_angry
0.015399696,male_angry
0.03784553,female_angry
0.028646598,male_angry
0.05702528,female_angry
0.080242746,male_angry
0.05915669,female_angry
0.043843724,male_angry
0.030697387,female_angry
0.040986303,male_angry
0.016544312,female_angry
0.08850297,male_angry
0.038478065,female_angry
0.06310663,male_angry
0.025705583,female_angry
0.058674794,male_angry
0.051159423,female_angry
0.05548939,male_angry
0.022312786,female_angry
0.055890314,male_angry
0.056439497,female_angry
0.05928269,male_angry
0.03711136,female_angry
0.08496086,male_angry
0.031906337,female_angry
0.027565872,male_angry
0.02804259,female_angry
0.029480893,male_angry
0.06123484,female_angry
0.036295805,male_angry
0.015494201,female_angry
0.051609453,male_angry
0.029816912,female_angry
0.0351392,male_angry
0.018607747,female_angry
0.0056743654,male_fear
0.0071368203,female_fear
0.003852657,male_fear
0.008019922,female_fear
0.0029833484,male_fear
0.0022560065,female_fear
0.0034747021,male_fear
0.008258521,female_fear
0.0004893394,male_fear
0.009939049,female_fear
0.0031254091,male_fear
0.009506869,female_fear
0.0028369734,male_fear
0.0014026426,female_fear
0.005714325,male_fear
0.0077145416,female_fear
0.00915047,male_fear
0.008157599,female_fear
0.0044730837,male_fear
0.0013832344,female_fear
0.006793586,male_fear
0.0061337864,female_fear
0.005185438,male_fear
0.012262807,female_fear
0.005428494,male_fear
0.0073839864,female_fear
0.006965771,male_fear
0.009617506,female_fear
0.0026359544,male_fear
0.0022783221,female_fear
0.0041538402,male_fear
0.009448736,female_fear
0.00067913433,male_fear
0.004933441,female_fear
0.004543921,male_fear
0.008469731,female_fear
0.0020029268,male_fear
0.0017506144,female_fear
0.0063634277,male_fear
0.0056017153,female_fear
0.012409583,male_fear
0.006902012,female_fear
0.00343865,male_fear
0.0017416595,female_fear
0.0068639107,male_fear
0.0070059244,female_fear
0.003028594,male_fear
0.010482729,female_fear
0.0047868155,male_fear
0.008342018,female_fear
0.008343131,male_fear
0.010200057,female_fear
0.0020705338,male_fear
0.0033045765,female_fear
0.003999764,male_fear
0.010550339,female_fear
0.0007635984,male_fear
0.0076724393,female_fear
0.006047231,male_fear
0.005930478,female_fear
0.00408471,male_fear
0.0022081994,female_fear
0.0065246536,male_fear
0.0064464705,female_fear
0.013916665,male_fear
0.005841198,female_fear
0.003948218,male_fear
0.0012519358,female_fear
0.006580872,male_fear
0.0068941917,female_fear
0.0040370636,male_fear
0.012008936,female_fear
0.00442941,male_fear
0.008738918,female_fear
0.006995574,male_fear
0.009761918,female_fear
0.0045111063,male_fear
0.003176675,female_fear
0.0036793405,male_fear
0.008072578,female_fear
0.00067733345,male_fear
0.0072246557,female_fear
0.0059724185,male_fear
0.0071461075,female_fear
0.004342085,male_fear
0.0030537078,female_fear
0.006161199,male_fear
0.00869191,female_fear
0.03308554,male_fear
0.0070730215,female_fear
0.003648833,male_fear
0.0010183596,female_fear
0.0072948965,male_fear
0.006769134,female_fear
0.0037394974,male_fear
0.010484148,female_fear
0.015618024,male_fear
0.012439752,female_fear
0.025211597,male_fear
0.022718275,female_fear
0.019214956,male_fear
0.05553008,female_fear
0.017548587,male_fear
0.02116356,female_fear
0.0034370234,male_fear
0.023282075,female_fear
0.019002743,male_fear
0.031098071,female_fear
0.0031323044,male_fear
0.030998556,female_fear
0.014699766,male_fear
0.028649567,female_fear
0.043036915,male_fear
0.016460696,female_fear
0.013442215,male_fear
0.04528275,female_fear
0.014897267,male_fear
0.014031668,female_fear
0.0106633045,male_fear
0.03198413,female_fear
0.021316655,male_fear
0.016157914,female_fear
0.04302572,male_fear
0.023801947,female_fear
0.019157195,male_fear
0.051215686,female_fear
0.01241886,male_fear
0.024800988,female_fear
0.0014479093,male_fear
0.020644562,female_fear
0.022868438,male_fear
0.040153466,female_fear
0.01575098,male_fear
0.029340554,female_fear
0.021135466,male_fear
0.03822851,female_fear
0.030119171,male_fear
0.021709079,female_fear
0.031642377,male_fear
0.047186453,female_fear
0.015067119,male_fear
0.013267283,female_fear
0.010385067,male_fear
0.016930705,female_fear
0.035744805,male_fear
0.017978571,female_fear
0.02758255,male_fear
0.031143807,female_fear
0.018384397,male_fear
0.03663191,female_fear
0.027025485,male_fear
0.023453765,female_fear
0.0073746317,male_fear
0.025923748,female_fear
0.026200185,male_fear
0.031006932,female_fear
0.0132698985,male_fear
0.015320548,female_fear
0.011574891,male_fear
0.034572825,female_fear
0.030953946,male_fear
0.011956591,female_fear
0.020604245,male_fear
0.064360395,female_fear
0.016547045,male_fear
0.015954427,female_fear
0.015980486,male_fear
0.030325986,female_fear
0.024112962,male_fear
0.015284434,female_fear
0.035824984,male_fear
0.03141323,female_fear
0.018261438,male_fear
0.07252499,female_fear
0.027600668,male_fear
0.031102948,female_fear
0.009529474,male_fear
0.012986993,female_fear
0.028772678,male_fear
0.034457542,female_fear
0.0036957366,male_fear
0.01853997,female_fear
0.017166601,male_fear
0.03837269,female_fear
0.03106468,male_fear
0.018297853,female_fear
0.026681505,male_fear
0.056676667,female_fear
0.015283305,male_fear
0.017800096,female_fear
0.012038414,male_fear
0.041079193,female_fear
0.0024997578,male_disgust
0.0030920934,female_disgust
0.004934747,male_disgust
0.0049165944,female_disgust
0.0009087793,male_disgust
0.0011021561,female_disgust
0.0019955707,male_disgust
0.0023406048,female_disgust
0.00080012623,male_disgust
0.0058313953,female_disgust
0.0038938094,male_disgust
0.003818585,female_disgust
0.0016223041,male_disgust
0.004319151,female_disgust
0.004980238,male_disgust
0.0041613183,female_disgust
0.004712527,male_disgust
0.004481868,female_disgust
0.0031451737,male_disgust
0.0033692387,female_disgust
0.007972693,male_disgust
0.0044781286,female_disgust
0.0035473541,male_disgust
0.0049824053,female_disgust
0.0028929436,male_disgust
0.002855195,female_disgust
0.0034652997,male_disgust
0.0056398525,female_disgust
0.001512144,male_disgust
0.00080952636,female_disgust
0.002359811,male_disgust
0.0019860533,female_disgust
0.00080185395,male_disgust
0.0064161713,female_disgust
0.005123004,male_disgust
0.004469832,female_disgust
0.0016278262,male_disgust
0.003217199,female_disgust
0.0037518796,male_disgust
0.004795629,female_disgust
0.005873145,male_disgust
0.007189756,female_disgust
0.0030298727,male_disgust
0.0015228961,female_disgust
0.008284973,male_disgust
0.0040132953,female_disgust
0.0030794656,male_disgust
0.0056919977,female_disgust
0.0027418216,male_disgust
0.0047872197,female_disgust
0.0036873051,male_disgust
0.00813454,female_disgust
0.0014691954,male_disgust
0.0012196196,female_disgust
0.0016481616,male_disgust
0.003058965,female_disgust
0.0008998127,male_disgust
0.00581317,female_disgust
0.004367376,male_disgust
0.0037690387,female_disgust
0.0019076231,male_disgust
0.0033808998,female_disgust
0.005093844,male_disgust
0.0049919733,female_disgust
0.0059816297,male_disgust
0.0073375087,female_disgust
0.0032674384,male_disgust
0.0021031406,female_disgust
0.00863028,male_disgust
0.0049065533,female_disgust
0.0028604562,male_disgust
0.0058351103,female_disgust
0.0028235773,male_disgust
0.0045500444,female_disgust
0.0062955967,male_disgust
0.00898,female_disgust
0.0023931286,male_disgust
0.001217878,female_disgust
0.0027723343,male_disgust
0.002977006,female_disgust
0.0013290179,male_disgust
0.009035209,female_disgust
0.0055646007,male_disgust
0.0038125557,female_disgust
0.0020986418,male_disgust
0.006965046,female_disgust
0.0076054316,male_disgust
0.0067896494,female_disgust
0.0041966983,male_disgust
0.008150371,female_disgust
0.0044615134,male_disgust
0.0021757057,female_disgust
0.008146154,male_disgust
0.005410483,female_disgust
0.0035357762,male_disgust
0.006825825,female_disgust
0.010924625,male_disgust
0.0054512857,female_disgust
0.00432397,male_disgust
0.014825466,female_disgust
0.0018162573,male_disgust
0.0063680294,female_disgust
0.008289244,male_disgust
0.004244821,female_disgust
0.0014463936,male_disgust
0.019526297,female_disgust
0.0063992636,male_disgust
0.006662899,female_disgust
0.0033698299,male_disgust
0.0084486315,female_disgust
0.00784063,male_disgust
0.0045208065,female_disgust
0.009140815,male_disgust
0.014939321,female_disgust
0.0066285674,male_disgust
0.0033465275,female_disgust
0.005581893,male_disgust
0.0061295247,female_disgust
0.007134362,male_disgust
0.0027064248,female_disgust
0.011843513,male_disgust
0.0057050544,female_disgust
0.0045081503,male_disgust
0.011451569,female_disgust
0.004126916,male_disgust
0.0031964562,female_disgust
